loggingTime,loggingTimeElapsed,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure
1591402890.60935,0.47418999671936,13,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.5901,-27.161865234375,-14.8954772949218,-13.8670654296875,101.579544067382,101.437110900878,13.0488576889038,210245.387942,0.082839965820313,-0.08514404296875,-0.999664306640625,210245.349275,-0.006905043963343,0.009368734434247,-0.006721551995724,210242.051987,0,-0.6024489,101.3028
1591402890.6397,0.504539966583252,14,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.5901,-27.161865234375,-14.8954772949218,-13.8670654296875,101.579544067382,101.437110900878,13.0488576889038,210245.427858,0.086151123046875,-0.084732055664063,-1.00799560546875,210245.389192,-0.005043494515121,0.011125355027616,-0.0087402286008,210242.051987,0,-0.6024489,101.3028
1591402890.67967,0.544510126113892,15,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.64007,-24.281982421875,-14.4652404785156,-13.1982421875,102.389556884765,102.247123718261,13.0479440689086,210245.467775,0.086639404296875,-0.083969116210938,-1.00416564941406,210245.429108,-0.007659517694265,0.015530756674707,-0.008320514112711,210242.051987,0,-0.6024489,101.3028
1591402890.72738,0.592219829559326,16,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.6899,-23.7420654296875,-15.8540649414062,-12.1705322265625,103.315254211425,103.172821044921,13.0470390319824,210245.507691,0.090957641601563,-0.081039428710938,-1.003662109375,210245.469025,-0.006187854800373,0.010139453224838,-0.007271228823811,210242.051987,0,-0.6024489,101.3028
1591402890.7598,0.624640226364136,17,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.73995,-24.2457275390625,-17.220458984375,-10.6254272460937,104.326309204101,104.183876037597,13.046142578125,210245.547607416,0.091583251953125,-0.080780029296875,-1.00279235839843,210245.508941,-0.005821403581649,0.002559031359851,-0.011481420136988,210242.051987,0,-0.6024489,101.3028
1591402890.79941,0.664250135421753,18,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.78975,-23.4954833984375,-17.4504699707031,-9.30960083007812,105.355407714843,105.212974548339,13.0452547073364,210245.587524416,0.091522216796875,-0.08154296875,-0.999313354492187,210245.548857416,-0.009856891818345,0.007338873110712,-0.009363940916955,210242.051987,0,-0.6024489,101.3028
1591402890.84703,0.711869955062866,19,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.83964,-21.4710693359375,-17.9958190917968,-8.10382080078125,105.994110107421,105.851676940918,13.0445842742919,210245.627440416,0.091598510742188,-0.081649780273438,-0.991851806640625,210245.588774416,-0.007826764136553,-0.0026740799658,-0.00963078904897,210244.014993,0,0,101.2376
1591402890.87917,0.744009971618652,20,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.83964,-21.4710693359375,-17.9958190917968,-8.10382080078125,105.994110107421,105.851676940918,13.0445842742919,210245.667357416,0.090301513671875,-0.08135986328125,-0.99847412109375,210245.628690416,-0.008015582337976,-0.002682069549337,-0.009343167766929,210244.014993,0,0,101.2376
1591402890.91923,0.784070014953613,21,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.88952,-18.867431640625,-18.3099975585937,-7.271484375,105.994407653808,105.851974487304,13.0442304611206,210245.707273416,0.09039306640625,-0.083953857421875,-0.999984741210937,210245.668607416,-0.008514658547938,-0.005183310247958,-0.009917878545821,210244.014993,0,0,101.2376
1591402890.97044,0.835280179977417,22,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.93922,-16.653564453125,-19.6273803710937,-6.17483520507812,105.995323181152,105.852890014648,13.0438823699951,210245.747189416,0.089523315429688,-0.085617065429688,-0.9970703125,210245.708523416,-0.005913549102843,-0.003609648440033,-0.006946589332074,210244.014993,0,0,101.2376
1591402890.99895,0.863790273666382,23,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.98963,-14.9666748046875,-21.0403137207031,-4.58447265625,105.994476318359,105.852043151855,13.0435380935668,210245.787106416,0.08770751953125,-0.08612060546875,-0.996109008789062,210245.748439416,-0.008396946825087,-0.001630919869058,-0.010678743012249,210244.014993,0,0,101.2376
1591402891.03879,0.903629779815674,24,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402890.98963,-14.9666748046875,-21.0403137207031,-4.58447265625,105.994476318359,105.852043151855,13.0435380935668,210245.827022416,0.085540771484375,-0.091018676757813,-0.999954223632812,210245.788356416,-0.005752427969128,0.000990695902146,-0.010780209675431,210244.014993,0,0,101.2376
1591402891.089,0.953840017318726,25,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.0393,-14.338623046875,-22.929931640625,-3.20523071289062,105.995552062988,105.853118896484,13.0431985855102,210245.866939416,0.083541870117188,-0.092041015625,-0.991943359375,210245.828272416,-0.010170079767704,0.001749430550262,-0.007260575890541,210244.014993,0,0,101.2376
1591402891.11855,0.983390092849731,26,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.08902,-13.028564453125,-23.7592468261718,-1.66799926757812,105.99575805664,105.853324890136,13.0428628921508,210245.906855416,0.0777587890625,-0.08880615234375,-0.992507934570312,210245.868189416,-0.009014533832669,0.002709766384214,-0.009158611297607,210244.014993,0,0,101.2376
1591402891.15851,1.02335000038147,27,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.13907,-10.1171875,-24.55859375,-0.525970458984375,105.995010375976,105.852577209472,13.042531967163,210245.946771416,0.082656860351563,-0.089569091796875,-0.993698120117187,210245.908105416,-0.010886469855905,0.00453296629712,-0.009815879166126,210244.014993,0,0,101.2376
1591402891.20975,1.07458996772766,28,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.18897,-7.262939453125,-25.873046875,0.6531982421875,105.993728637695,105.851295471191,13.0422058105468,210245.986688416,0.079864501953125,-0.094390869140625,-1.00161743164062,210245.948021416,-0.009264072403312,0.008273642510176,-0.00798415672034,210244.014993,0,0,101.2376
1591402891.23848,1.10331988334656,29,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.18897,-7.262939453125,-25.873046875,0.6531982421875,105.993728637695,105.851295471191,13.0422058105468,210246.026604416,0.082107543945313,-0.091079711914063,-1.00126647949218,210245.987938416,-0.006886668037623,0.003895139321685,-0.009124255739152,210244.014993,0,0,101.2376
1591402891.27832,1.14316010475159,30,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.23873,-5.38720703125,-27.5310974121093,2.00030517578125,105.995086669921,105.852653503418,13.0418825149536,210246.066521416,0.080703735351563,-0.094970703125,-1.01033020019531,210246.027854416,-0.01167449913919,0.015698535367846,-0.011295530945063,210244.014993,0,0,101.2376
1591402891.32816,1.19300007820129,31,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.28855,-3.774169921875,-28.9238586425781,3.19708251953125,105.993988037109,105.851554870605,13.0415639877319,210246.106437416,0.087448120117188,-0.093856811523438,-0.996780395507812,210246.067771416,-0.004952148068696,0.01732998713851,-0.009062737226486,210244.014993,0,0,101.2376
1591402891.35856,1.22339987754822,32,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.33854,-1.7581787109375,-30.1705322265625,4.6842041015625,108.877990722656,108.735557556152,13.0408306121826,210246.146353416,0.085983276367188,-0.091964721679688,-1.00889587402343,210246.107687416,-0.004526840988547,0.012929380871356,-0.01067235134542,210244.014993,0,0,101.2376
1591402891.39804,1.2628800868988,33,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.38852,-0.125244140625,-31.69189453125,6.0272216796875,112.490432739257,112.347999572753,13.0400009155273,210246.186270416,0.093048095703125,-0.09478759765625,-1.00068664550781,210246.147603416,-0.009193232282996,0.010661698877811,-0.007008108310401,210244.014993,0,0,101.2376
1591402891.44956,1.31439995765686,34,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.43837,0.5147705078125,-33.0628356933593,7.33865356445312,115.99983215332,115.857398986816,13.0391788482666,210246.226186416,0.090591430664063,-0.09454345703125,-1.00300598144531,210246.187520416,-0.008125570602715,0.000207726567169,-0.010760768316686,210244.014993,0,0,101.2376
1591402891.47793,1.34277009963989,35,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.43837,0.5147705078125,-33.0628356933593,7.33865356445312,115.99983215332,115.857398986816,13.0391788482666,210246.266103416,0.093673706054688,-0.096389770507813,-1.00318908691406,210246.227436416,-0.010030795820057,-0.00084395572776,-0.011781824752688,210244.014993,0,0,101.2376
1591402891.51777,1.38261008262634,36,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.48818,-0.1529541015625,-35.0448913574218,9.052734375,119.326286315918,119.183853149414,13.0383672714233,210246.306019416,0.090621948242188,-0.098281860351563,-1.00521850585937,210246.267353416,-0.009019327349961,-0.004043211229146,-0.009379653260112,210244.014993,0,0,101.2376
1591402891.56931,1.43414998054504,37,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.53852,-0.2760009765625,-36.1569213867187,10.4298095703125,122.459159851074,122.31672668457,13.0375623703002,210246.345935416,0.0897216796875,-0.095199584960938,-0.999130249023437,210246.307269416,-0.010432134382427,-0.011994877830148,-0.010410030372441,210244.014993,0,0,101.2376
1591402891.59768,1.46252012252808,38,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.58841,1.0361328125,-36.4473571777343,11.1827087402343,125.480529785156,125.338096618652,13.0367670059204,210246.385852416,0.102935791015625,-0.090835571289063,-0.994888305664062,210246.347185416,-0.010726147331297,-0.010803112760186,-0.009596168063581,210244.014993,0,0,101.2376
1591402891.63746,1.50229978561401,39,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.58841,1.0361328125,-36.4473571777343,11.1827087402343,125.480529785156,125.338096618652,13.0367670059204,210246.425768416,0.084915161132813,-0.094207763671875,-0.995285034179687,210246.387102416,-0.017432520166039,-0.021939653903246,-0.009152752347291,210244.014993,0,0,101.2376
1591402891.69007,1.5549099445343,40,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.68787,3.04736328125,-37.9419555664062,13.267822265625,131.336395263671,131.193954467773,13.0352001190185,210246.465684416,0.079681396484375,-0.098480224609375,-0.996231079101562,210246.427018416,-0.009752229787409,-0.007424360606819,-0.010214287787676,210244.014993,0,0,101.2376
1591402891.71742,1.58225989341736,41,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.68787,3.04736328125,-37.9419555664062,13.267822265625,131.336395263671,131.193954467773,13.0352001190185,210246.505601416,0.078231811523438,-0.100067138671875,-0.99072265625,210246.466934416,-0.012254003435373,0.007095726206899,-0.009823602624238,210244.014993,0,0,101.2376
1591402891.75722,1.6220600605011,42,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.73764,3.2315673828125,-38.6208801269531,13.6560363769531,134.092193603515,133.949752807617,13.0344295501709,210246.545517041,0.081634521484375,-0.1007080078125,-0.9954833984375,210246.506851416,-0.007237140089273,0.013991981744766,-0.009904562495649,210244.014993,0,0,101.2376
1591402891.80687,1.67171025276184,43,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.78749,3.9432373046875,-39.1130981445312,14.0186462402343,136.739608764648,136.59716796875,13.0336656570434,210246.585434041,0.080474853515625,-0.096527099609375,-0.995941162109375,210246.546767041,-0.005230714567006,0.014537663199008,-0.010297644883394,210244.014993,0,0,101.2376
1591402891.83717,1.70200991630554,44,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.78749,3.9432373046875,-39.1130981445312,14.0186462402343,136.739608764648,136.59716796875,13.0336656570434,210246.625350041,0.083099365234375,-0.09716796875,-1.00242614746093,210246.586684041,-0.00879162736237,0.018262360244989,-0.011671835556626,210244.014993,0,0,101.2376
1591402891.87702,1.74185991287231,45,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.83751,4.673095703125,-39.6954650878906,14.3379516601562,139.290298461914,139.147857666015,13.0329113006591,210246.665266041,0.087860107421875,-0.101364135742187,-1.01029968261718,210246.626600041,-0.005396363325417,0.023783626034856,-0.010049970820546,210245.047575,0,-0.108335,101.2389
1591402891.92646,1.79130005836487,46,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.88753,4.2447509765625,-40.0711975097656,15.1376647949218,141.703979492187,141.561538696289,13.0321636199951,210246.705183041,0.088790893554688,-0.101272583007812,-1.01423645019531,210246.666516041,-0.005893575493246,0.019465310499072,-0.008200937882066,210245.047575,0,-0.108335,101.2389
1591402891.9573,1.82213997840881,47,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.93728,3.703857421875,-40.4461975097656,15.7073669433593,143.941741943359,143.79930114746,13.0314226150512,210246.745099041,0.092697143554688,-0.100601196289062,-1.01246643066406,210246.706433041,-0.00732555706054,0.012147476896644,-0.008102134801447,210245.047575,0,-0.108335,101.2389
1591402891.99679,1.86162996292114,48,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402891.98728,3.8751220703125,-40.2613525390625,16.0386657714843,146.04930114746,145.906860351562,13.0306921005249,210246.785016041,0.094757080078125,-0.095291137695313,-1.01533508300781,210246.746349041,-0.008004929870367,0.006485329940915,-0.008212389424443,210245.047575,0,-0.108335,101.2389
1591402892.04551,1.91034984588623,49,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.03714,4.370361328125,-40.4591369628906,16.2872924804687,148.066650390625,147.924209594726,13.0299730300903,210246.824932041,0.096969604492188,-0.092239379882813,-1.01022338867187,210246.786266041,-0.007607852108777,-0.001792573719285,-0.011815646663308,210245.047575,0,-0.108335,101.2389
1591402892.0766,1.94144010543823,50,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.03714,4.370361328125,-40.4591369628906,16.2872924804687,148.066650390625,147.924209594726,13.0299730300903,210246.864848041,0.0928955078125,-0.097702026367188,-1.01142883300781,210246.826182041,-0.012949886731803,-0.015672702342272,-0.010514159686863,210245.047575,0,-0.108335,101.2389
1591402892.11648,1.98132014274597,51,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.08692,5.4766845703125,-40.8515625,16.2374267578125,150.029846191406,149.887405395507,13.0292711257934,210246.904765041,0.087722778320313,-0.097930908203125,-0.999923706054687,210246.866098041,-0.01246705558151,-0.010685401037335,-0.009662747383118,210245.047575,0,-0.108335,101.2389
1591402892.16726,2.03210020065308,52,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.13726,6.852294921875,-41.3612670898437,16.2933654785156,151.585037231445,151.442596435546,13.02867603302,210246.944681041,0.085678100585938,-0.100189208984375,-0.990921020507812,210246.906015041,-0.011199125088751,-0.008585232309997,-0.010390322655439,210245.047575,0,-0.108335,101.2389
1591402892.19642,2.06125998497009,53,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.18724,8.6617431640625,-42.1876831054687,16.4739685058593,151.587142944335,151.444702148437,13.0284767150878,210246.984597041,0.080886840820313,-0.09564208984375,-0.988296508789062,210246.945931041,-0.01053493283689,-0.006533532869071,-0.009847571142018,210245.047575,0,-0.108335,101.2389
1591402892.23613,2.10096979141235,54,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.18724,8.6617431640625,-42.1876831054687,16.4739685058593,151.587142944335,151.444702148437,13.0284767150878,210247.024514041,0.0789794921875,-0.098388671875,-0.977096557617187,210246.985847041,-0.010009224526584,-0.007272293791175,-0.007964449934661,210245.047575,0,-0.108335,101.2389
1591402892.28614,2.15097999572754,55,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.23664,10.57421875,-42.7579956054687,16.3764953613281,151.585876464843,151.443435668945,13.0282621383667,210247.064430041,0.077590942382813,-0.1002197265625,-0.985794067382812,210247.025764041,-0.010819890536368,0.005148156546056,-0.009411877952516,210245.047575,0,-0.108335,101.2389
1591402892.31617,2.18101000785828,56,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.28661,13.0618896484375,-43.6208801269531,16.2672424316406,151.585723876953,151.443283081054,13.028034210205,210247.104347041,0.079299926757813,-0.1031494140625,-0.990280151367187,210247.065680041,-0.008737565018237,0.009281915612519,-0.008113053627312,210245.047575,0,-0.108335,101.2389
1591402892.35601,2.22084999084473,57,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.33649,14.92138671875,-44.5328674316406,16.1345825195312,151.588653564453,151.446212768554,13.0278043746948,210247.144263041,0.079833984375,-0.099212646484375,-0.9927978515625,210247.105597041,-0.006084790453315,0.017050888389349,-0.011974637396634,210245.047575,0,-0.108335,101.2389
1591402892.40928,2.27412009239197,58,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.38637,16.356201171875,-45.7838134765625,16.1143493652343,151.590438842773,151.447998046875,13.0275754928588,210247.184179041,0.082412719726563,-0.102142333984375,-1.00263977050781,210247.145513041,-0.003592870663852,0.013666809536517,-0.012926717288792,210245.047575,0,-0.108335,101.2389
1591402892.43597,2.30081009864807,59,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.38637,16.356201171875,-45.7838134765625,16.1143493652343,151.590438842773,151.447998046875,13.0275754928588,210247.224096041,0.088607788085938,-0.101974487304687,-1.01591491699218,210247.185429041,-0.005976399872452,0.013700099661946,-0.007037935778499,210245.047575,0,-0.108335,101.2389
1591402892.47569,2.34052991867065,60,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.43627,18.080810546875,-46.6249694824218,16.1675415039062,151.589859008789,151.44741821289,13.0273494720459,210247.264012041,0.091079711914063,-0.103683471679687,-1.01396179199218,210247.225346041,-0.006301038898528,0.017245832830668,-0.010723484680057,210245.047575,0,-0.108335,101.2389
1591402892.52857,2.39341020584106,61,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.48617,20.1136474609375,-47.3448486328125,16.2240600585937,151.590621948242,151.448181152343,13.0271263122558,210247.303929041,0.0897216796875,-0.099746704101563,-1.01593017578125,210247.265262041,-0.008767925202847,0.000138484378112,-0.011868643574417,210245.047575,0,-0.108335,101.2389
1591402892.55594,2.42077994346619,62,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.53602,22.0191650390625,-48.3308715820312,16.6015014648437,151.58935546875,151.446914672851,13.0269050598144,210247.343845041,0.090835571289063,-0.096298217773438,-1.01150512695312,210247.305179041,-0.010440390557051,-0.000132625427796,-0.007498928811401,210245.047575,0,-0.108335,101.2389
1591402892.5955,2.46034026145935,63,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.58597,23.9493408203125,-49.381103515625,16.4861450195312,151.591552734375,151.449111938476,13.026686668396,210247.383761041,0.092254638671875,-0.098403930664063,-1.00851440429687,210247.345095041,-0.011087005957961,-0.005224855616689,-0.011400726623833,210245.047575,0,-0.108335,101.2389
1591402892.64919,2.51403021812439,64,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.63577,25.2132568359375,-50.8957824707031,17.104736328125,151.590377807617,151.447937011718,13.0264701843261,210247.423678041,0.086471557617188,-0.098312377929688,-1.00077819824218,210247.385011041,-0.011881426908076,-0.010063286870718,-0.011059042997658,210245.047575,0,-0.108335,101.2389
1591402892.67547,2.54030990600586,65,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.63577,25.2132568359375,-50.8957824707031,17.104736328125,151.590377807617,151.447937011718,13.0264701843261,210247.463594041,0.084365844726563,-0.099777221679688,-0.994216918945312,210247.424928041,-0.014729677699506,-0.013913152739406,-0.008877380751073,210245.047575,0,-0.108335,101.2389
1591402892.71532,2.58015990257263,66,1591402876.20435,1.30128699869126,103.835955643589,17.39661,12.2071170806884,7013.64575555636,1591402892.68565,27.265869140625,-51.614013671875,17.3060607910156,151.589935302734,151.447494506835,13.0262556076049,210247.503510041,0.082412719726563,-0.098556518554688,-0.9921875,210247.464844041,-0.015527294017375,-0.009746903553605,-0.009077650494874,210245.047575,0,-0.108335,101.2389
