Timestamp,X,Y,Z
2.914,1.204108,0.039840095,9.587984
2.934,1.2045494,0.040850688,9.588406
2.955,1.205816,0.041392487,9.589349
2.975,1.2063788,0.042030256,9.589639
2.995,1.2070951,0.04284235,9.590379
3.015,1.2078259,0.043585226,9.590977
3.035,1.2085266,0.046247315,9.590984
3.056,1.209382,0.05013359,9.590127
3.076,1.2095844,0.054576185,9.589815
3.096,1.210833,0.06022676,9.590621
3.116,1.2111177,0.06713531,9.591118
3.137,1.211625,0.07531934,9.59094
3.157,1.2117088,0.08349154,9.589724
3.177,1.2127807,0.09198013,9.590544
3.197,1.2119981,0.104167625,9.589259
3.218,1.2112573,0.1165472,9.58799
3.238,1.2105958,0.13093004,9.585905
3.258,1.2104744,0.14242922,9.585608
3.278,1.210178,0.15230294,9.584318
3.299,1.2107917,0.16039202,9.585284
3.319,1.2110962,0.16761802,9.585032
3.339,1.2114791,0.17525414,9.585395
3.359,1.2114134,0.18282622,9.585678
3.38,1.2110628,0.19047883,9.585346
3.4,1.210828,0.19829555,9.585549
3.42,1.2105038,0.20518996,9.584736
3.441,1.2104297,0.21151964,9.586393
3.461,1.2094415,0.2191367,9.586151
3.481,1.2099476,0.22922042,9.588082
3.501,1.208239,0.24042352,9.584371
3.522,1.2087871,0.2530932,9.586819
3.542,1.2081765,0.26828775,9.585386
3.562,1.2081169,0.2813348,9.585135
3.582,1.208284,0.29737994,9.585428
3.603,1.2089342,0.31207356,9.585531
3.623,1.2090847,0.32690904,9.5849905
3.643,1.2098881,0.34190017,9.585905
3.663,1.2101183,0.3560568,9.586434
3.684,1.2104417,0.37433624,9.585848
3.704,1.2094198,0.38939202,9.581407
3.724,1.2099237,0.4039333,9.579763
3.745,1.2120385,0.41775414,9.583186
3.765,1.2139812,0.42905122,9.585149
3.785,1.2159082,0.4461476,9.582146
3.806,1.2180316,0.4603383,9.5807905
3.826,1.2211281,0.4741005,9.5801935
3.846,1.2250353,0.48794323,9.579793
3.866,1.2293497,0.4985388,9.5804825
3.887,1.2363174,0.515014,9.583471
3.907,1.2425572,0.52845335,9.584633
3.927,1.246813,0.54282343,9.579577
3.948,1.252435,0.5572194,9.576963
3.968,1.2574797,0.5695218,9.576186
3.988,1.2663386,0.58708644,9.577194
4.009,1.2747214,0.6032956,9.5798235
4.029,1.2820182,0.6159228,9.57991
4.049,1.2878746,0.62988317,9.575358
4.069,1.2954419,0.64401126,9.571371
4.09,1.3056153,0.6620415,9.571018
4.11,1.3151578,0.6759239,9.572682
4.13,1.3232865,0.68940187,9.572198
4.151,1.3317951,0.7019193,9.570154
4.171,1.3381052,0.712066,9.56914
4.191,1.3485202,0.7264776,9.568886
4.211,1.3563986,0.739165,9.568165
4.232,1.3652835,0.7537091,9.566485
4.252,1.3731393,0.76743555,9.565939
4.272,1.3811761,0.7812879,9.564702
4.293,1.3889532,0.7943552,9.56415
4.313,1.3967067,0.8070989,9.5633955
4.333,1.4046397,0.81926197,9.563274
4.353,1.4110519,0.83064467,9.561237
4.374,1.4182479,0.8404162,9.561501
4.394,1.4250212,0.85056883,9.558865
4.414,1.4311711,0.8585366,9.558948
4.435,1.4371811,0.86727965,9.55694
4.455,1.4434047,0.8746332,9.557081
4.475,1.4478714,0.8808651,9.556068
4.495,1.4540787,0.8876875,9.556034
4.516,1.459109,0.8938581,9.555133
4.536,1.4639202,0.8998006,9.554758
4.556,1.4680223,0.9062998,9.554138
4.576,1.4717835,0.91276884,9.547311
4.597,1.4775507,0.9203626,9.548251
4.617,1.4839324,0.92675835,9.550569
4.637,1.491476,0.93478304,9.551614
4.658,1.4985868,0.94210064,9.551896
4.678,1.5063037,0.9500325,9.550904
4.698,1.5126323,0.95703745,9.549843
4.719,1.5182233,0.96230924,9.54972
4.739,1.5254532,0.9700808,9.548646
4.759,1.5317575,0.9756997,9.548187
4.78,1.5377102,0.9821821,9.546349
4.8,1.5437992,0.98751694,9.546018
4.82,1.546887,0.9910581,9.543611
4.841,1.5545859,0.9975714,9.543895
4.861,1.5591404,1.0017518,9.542219
4.881,1.564427,1.0048108,9.5409
4.901,1.5693053,1.0072533,9.540399
4.922,1.5729553,1.0084955,9.538731
4.942,1.5783162,1.0117328,9.537704
4.962,1.582606,1.013485,9.536347
4.982,1.5865542,1.0150143,9.534988
5.003,1.5909662,1.0161892,9.534486
5.023,1.5927352,1.0168437,9.532675
5.043,1.5992569,1.0181116,9.533397
5.064,1.6020559,1.0184947,9.530914
5.084,1.6062363,1.0196222,9.531162
5.104,1.6087873,1.0207881,9.528788
5.124,1.6124948,1.0225489,9.52801
5.145,1.6156329,1.0247469,9.5267315
5.165,1.6189654,1.0263906,9.525306
5.185,1.6220657,1.0277549,9.524541
5.206,1.6249965,1.029432,9.523466
5.226,1.6279614,1.0308425,9.524047
5.246,1.6298562,1.0323395,9.522946
5.267,1.6329771,1.0342253,9.523031
5.287,1.6350831,1.0361285,9.52234
5.307,1.6380126,1.0374231,9.522228
5.327,1.6394217,1.0390819,9.520231
5.348,1.6424448,1.0405248,9.520691
5.368,1.6438555,1.0421276,9.520158
5.388,1.6465389,1.0436391,9.521654
5.409,1.6481172,1.0448838,9.521019
5.429,1.6499544,1.0462255,9.521726
5.449,1.6518778,1.048004,9.521286
5.47,1.6531528,1.0491812,9.52139
5.49,1.6562654,1.0502985,9.52193
5.51,1.6581247,1.0516002,9.522075
5.53,1.6594843,1.0525916,9.521719
5.551,1.6610028,1.053555,9.521696
5.571,1.6620878,1.0542806,9.522532
5.591,1.6646067,1.0553995,9.52219
5.611,1.665689,1.0561428,9.522619
5.632,1.6672021,1.0572746,9.52189
5.652,1.6682217,1.0584872,9.521692
5.675,1.6682421,1.0592302,9.522072
5.696,1.6707389,1.0607128,9.520797
5.716,1.6717361,1.0617214,9.519919
5.736,1.6728952,1.0623646,9.519312
5.757,1.6738861,1.0632261,9.519469
5.777,1.674269,1.063764,9.52029
5.797,1.674269,1.063764,9.52029
5.817,1.6753818,1.0643892,9.51977
5.838,1.6748528,1.064745,9.5197315
5.858,1.6753715,1.0645639,9.519812
5.878,1.6749038,1.0646161,9.519064
5.898,1.6752378,1.0645498,9.519762
5.919,1.6744359,1.0645611,9.518785
5.939,1.6743137,1.0644451,9.519409
5.959,1.6737355,1.06426,9.519338
5.979,1.6734589,1.064568,9.51971
6.0,1.6727582,1.0646428,9.520286
6.02,1.6725731,1.0648254,9.521592
6.04,1.6718445,1.0647179,9.521602
6.061,1.6718049,1.0647546,9.521896
6.081,1.6710101,1.0648339,9.522256
6.101,1.6713157,1.0651174,9.524324
6.121,1.6708066,1.0652484,9.524706
6.142,1.6703846,1.0652076,9.524692
6.162,1.6704165,1.065535,9.525592
6.182,1.6702938,1.0657668,9.526785
6.203,1.6705034,1.0658605,9.528064
6.223,1.6702749,1.0661467,9.527704
6.243,1.6714927,1.0660096,9.528956
6.263,1.6711847,1.0669134,9.527443
6.284,1.6724998,1.067097,9.529249
6.304,1.6724578,1.0670406,9.527741
6.324,1.6733716,1.0669688,9.527707
6.345,1.6744514,1.0664456,9.527656
6.365,1.6752714,1.0664724,9.526949
6.385,1.6758511,1.0671382,9.527385
6.405,1.676649,1.0677742,9.526203
6.426,1.6772826,1.0689907,9.524888
6.446,1.6785761,1.0694836,9.522535
6.466,1.6798257,1.0704153,9.521043
6.486,1.6817638,1.0705593,9.519651
6.507,1.6832174,1.0703036,9.518478
6.527,1.6851958,1.0702761,9.51646
6.547,1.6868494,1.0708889,9.515938
6.568,1.6892093,1.0713004,9.514442
6.588,1.6917077,1.071718,9.513439
6.608,1.6934487,1.0718055,9.513492
6.629,1.6960618,1.0715358,9.513286
6.649,1.6972295,1.0708276,9.512081
6.67,1.6996487,1.0702866,9.512693
6.69,1.7012962,1.0707326,9.511733
6.71,1.7028109,1.0709167,9.512121
6.73,1.7035872,1.07118,9.511428
6.75,1.705057,1.0710676,9.511353
6.771,1.7053906,1.0705241,9.511732
6.791,1.706256,1.0704135,9.511733
6.811,1.7068627,1.070894,9.511944
6.832,1.7074568,1.0706418,9.51208
6.852,1.7069231,1.0706099,9.511236
6.872,1.7079053,1.0699016,9.511474
6.893,1.7077628,1.0692406,9.511184
6.913,1.7083935,1.0683826,9.512144
6.933,1.7080624,1.0677043,9.511994
6.953,1.7079158,1.0675269,9.5130005
6.974,1.7072414,1.0677677,9.513484
6.994,1.7064822,1.0677961,9.514643
7.014,1.7054777,1.0677881,9.5148115
7.034,1.7046282,1.0680293,9.514631
7.055,1.7036009,1.067934,9.514525
7.075,1.7033981,1.0678688,9.5157995
7.095,1.702232,1.0676225,9.515715
7.115,1.7017797,1.0675024,9.514989
7.136,1.7014545,1.0677172,9.515452
7.156,1.7005641,1.0684023,9.514694
7.176,1.7011132,1.0686647,9.515136
7.197,1.6990472,1.0683997,9.513019
7.217,1.6994412,1.0687833,9.513751
7.237,1.6982797,1.0689918,9.512737
7.258,1.6990002,1.0689635,9.513577
7.278,1.6982017,1.0689517,9.512769
7.298,1.69879,1.0690612,9.513286
7.319,1.6996783,1.069181,9.514596
7.339,1.6998819,1.0697173,9.513896
7.359,1.6999285,1.0698684,9.514579
7.379,1.7013246,1.0706842,9.516163
7.4,1.7015142,1.0706066,9.516852
7.42,1.7013263,1.0710919,9.5174465
7.44,1.7019305,1.0713757,9.518215
7.46,1.7022825,1.0711315,9.517692
7.481,1.7032998,1.0711907,9.519107
7.501,1.7034372,1.071502,9.518728
7.521,1.704076,1.0720073,9.520008
7.542,1.7040561,1.0725349,9.51876
7.562,1.7045995,1.0730885,9.517723
7.582,1.7042929,1.0736601,9.5166025
7.602,1.7052937,1.0736355,9.517046
7.623,1.7051677,1.0734367,9.516391
7.643,1.706245,1.0736171,9.515835
7.663,1.7059838,1.073686,9.514302
7.683,1.7069997,1.0736307,9.513611
7.704,1.7066958,1.0739584,9.51159
7.724,1.7071525,1.0739534,9.509991
7.744,1.7073604,1.073939,9.508243
7.764,1.7079971,1.0734802,9.508109
7.785,1.7090329,1.0727957,9.507453
7.805,1.7095199,1.0728129,9.507259
7.825,1.7097217,1.0726652,9.505423
7.846,1.7100246,1.0733317,9.504681
7.866,1.7098476,1.0733525,9.504294
7.886,1.7110128,1.0730857,9.505804
7.907,1.7120985,1.0724279,9.506592
7.927,1.7124934,1.0721037,9.506601
7.947,1.7130333,1.0714983,9.506615
7.967,1.7132317,1.072031,9.507121
7.988,1.7135701,1.0722665,9.507991
8.008,1.7133756,1.0727212,9.508808
8.028,1.7144331,1.0730052,9.511094
8.049,1.7143239,1.0732653,9.509612
8.069,1.7150173,1.0731844,9.510848
8.089,1.714013,1.0729206,9.509856
8.109,1.7146735,1.073245,9.5116005
8.13,1.7138854,1.074105,9.510778
8.15,1.7137705,1.0751363,9.510878
8.17,1.7128234,1.0757264,9.509572
8.19,1.7130278,1.0758405,9.510633
8.211,1.7115716,1.0754212,9.509827
8.231,1.7114077,1.0747632,9.51007
8.251,1.7108343,1.0746454,9.509009
8.271,1.710742,1.0743685,9.508386
8.292,1.7097526,1.0747981,9.5087385
8.312,1.7095224,1.0750772,9.508001
8.332,1.7086494,1.0752338,9.50818
8.353,1.7078837,1.0755057,9.507881
8.373,1.7072511,1.0753524,9.507987
8.393,1.7063878,1.0754209,9.508662
8.413,1.7060314,1.0754902,9.509363
8.434,1.7047906,1.075577,9.508205
8.454,1.7047188,1.0755793,9.508817
8.474,1.7032006,1.0758806,9.506598
8.494,1.7038782,1.0759379,9.507311
8.515,1.7030807,1.0753965,9.506251
8.535,1.7030627,1.0753253,9.505722
8.555,1.7028722,1.0746149,9.506159
8.576,1.7033014,1.073827,9.507705
8.596,1.7021056,1.0738518,9.508065
8.616,1.7021233,1.0745419,9.508293
8.637,1.7010032,1.0752523,9.508215
8.657,1.700871,1.0757353,9.508616
8.677,1.699443,1.0761756,9.508162
8.697,1.6987205,1.0763909,9.508181
8.718,1.6988328,1.0767806,9.509011
8.738,1.6983231,1.0768157,9.511563
8.758,1.6979108,1.0766586,9.513192
8.779,1.6978018,1.0770549,9.513997
8.799,1.6981378,1.0778258,9.514584
8.819,1.6979607,1.0783443,9.51446
8.839,1.6980938,1.0784702,9.515556
8.86,1.6986324,1.078638,9.516932
8.88,1.6991528,1.0782957,9.517265
8.9,1.699857,1.0781626,9.5180855
8.922,1.7000425
8.942,1.7012264,1.0783143,9.519082
8.963,1.7021102,1.0784982,9.520036
8.983,1.7026875,1.0791473,9.52173
9.003,1.7040368,1.079372,9.52388
9.024,1.7044615,1.0796901,9.5233755
9.044,1.7061459,1.0793781,9.525327
9.064,1.7068726,1.0791723,9.52622
9.084,1.708344,1.0789341,9.5273485
9.105,1.7074673,1.0787673,9.525872
9.125,1.707964,1.0785009,9.526114
9.145,1.7078621,1.0789611,9.525271
9.165,1.7080954,1.0793979,9.525786
9.186,1.7071254,1.0797132,9.525944
9.206,1.7069991,1.0791848,9.526096
9.226,1.7068602,1.079727,9.5257
9.247,1.7066599,1.0801558,9.524476
9.267,1.7080462,1.080856,9.524015
9.287,1.708362,1.0812631,9.521458
9.307,1.7099203,1.081517,9.522439
9.328,1.7109921,1.0813979,9.520792
9.348,1.7135465,1.0808778,9.521463
9.368,1.7149911,1.0803076,9.520412
9.388,1.717338,1.0802788,9.519567
9.409,1.7197757,1.0805035,9.518043
9.429,1.7221832,1.0807347,9.51746
9.449,1.7242196,1.0813296,9.516323
9.47,1.7259141,1.0820514,9.51611
9.49,1.7266023,1.0820771,9.51456
9.51,1.7296091,1.0822762,9.515851
9.53,1.7301155,1.0823773,9.514485
9.551,1.7309718,1.0821685,9.513827
9.571,1.7325422,1.0816996,9.5129795
9.591,1.7334291,1.0811275,9.513566
9.611,1.7332408,1.0807999,9.511483
9.632,1.7337416,1.0804216,9.511821
9.652,1.7333087,1.0800056,9.511429
9.672,1.7334359,1.0796098,9.512427
9.693,1.7334872,1.0798669,9.512795
9.713,1.7338692,1.0803523,9.514252
9.733,1.7341434,1.0813509,9.51573
9.754,1.7337435,1.0827365,9.517689
9.774,1.7335681,1.0839189,9.519646
9.794,1.7332711,1.0852368,9.521301
9.814,1.732727,1.0866531,9.522592
9.835,1.7319074,1.0873171,9.522938
9.855,1.7317579,1.0875812,9.5251
9.875,1.7308841,1.0869241,9.526707
9.895,1.7302315,1.0855731,9.527114
9.916,1.728752,1.0842134,9.528012
9.936,1.7282828,1.0829047,9.53
9.956,1.7268087,1.0822617,9.529462
9.977,1.7246997,1.0806943,9.5297165
9.997,1.7237936,1.0799415,9.529297
10.017,1.7224058,1.0792581,9.527479
10.037,1.7205828,1.078759,9.525548
10.058,1.7205828,1.078759,9.525548
10.078,1.7178994,1.0783501,9.524088
10.098,1.7166629,1.0775237,9.523809
10.119,1.7152947,1.0768889,9.524073
10.139,1.7141763,1.0756274,9.52347
10.159,1.7134999,1.0730634,9.525499
10.179,1.712006,1.0702276,9.524899
10.2,1.7115835,1.0660714,9.524229
10.22,1.7113477,1.0611567,9.5288105
10.24,1.7111278,1.0568277,9.531091
10.26,1.7089995,1.0512165,9.531427
10.281,1.7097094,1.0469595,9.533978
10.301,1.7089338,1.0439225,9.533712
10.321,1.709378,1.0418538,9.533384
10.342,1.7079982,1.0407342,9.532268
10.362,1.708058,1.0399791,9.532215
10.382,1.7073987,1.0391765,9.531477
10.402,1.7078888,1.0380354,9.529408
10.422,1.7062951,1.0375692,9.5250635
10.443,1.7075384,1.0377635,9.522573
10.463,1.70756,1.0378442,9.519617
10.483,1.7083561,1.0374742,9.516301
10.503,1.7085961,1.0363256,9.514066
10.523,1.7094178,1.0349587,9.512442
10.544,1.711123,1.0324386,9.510195
10.564,1.7124187,1.0304186,9.509083
10.584,1.7146266,1.0290514,9.51152
10.605,1.7154673,1.0276796,9.51107
10.625,1.7169527,1.0278583,9.509622
10.645,1.719262,1.0294431,9.510593
10.665,1.7202266,1.0314063,9.50979
10.686,1.7219572,1.0339301,9.509583
10.706,1.7241803,1.0359527,9.509248
10.726,1.7255678,1.0386462,9.510464
10.746,1.7283663,1.0412574,9.512491
10.767,1.729657,1.044025,9.511249
10.787,1.7315867,1.0466677,9.511067
10.807,1.7324563,1.0488478,9.509756
10.828,1.7344023,1.0507859,9.510842
10.848,1.7359451,1.0519661,9.512288
10.868,1.7370844,1.0521512,9.512591
10.888,1.738316,1.0516819,9.512416
10.909,1.7400814,1.0511205,9.515004
10.929,1.7407618,1.0512776,9.517096
10.949,1.7410114,1.0514196,9.519542
10.969,1.7407609,1.0517907,9.520726
10.99,1.7405378,1.0519574,9.522269
11.01,1.7403499,1.0521836,9.5233965
11.03,1.739345,1.0525737,9.524103
11.05,1.7385799,1.0527453,9.525479
11.071,1.7374382,1.0530536,9.5266075
11.091,1.7362007,1.053019,9.528842
11.111,1.7343066,1.0531409,9.528531
11.132,1.7320828,1.0525937,9.529987
11.152,1.7299373,1.0530511,9.529072
11.172,1.728135,1.0525187,9.529584
11.192,1.725782,1.052166,9.527594
11.213,1.7246852,1.0516156,9.528544
11.233,1.7219182,1.0505278,9.526864
11.253,1.7207025,1.0495173,9.527583
11.274,1.7179277,1.0487789,9.526346
11.294,1.7169365,1.0486277,9.527293
11.314,1.7151054,1.0493103,9.527255
11.334,1.7124608,1.0504507,9.526213
11.355,1.709898,1.0518618,9.525846
11.375,1.7075272,1.0532373,9.524711
11.395,1.7054168,1.0547032,9.525206
11.416,1.7030771,1.056038,9.525674
11.436,1.7015127,1.0569689,9.526738
11.456,1.6988595,1.0579844,9.525282
11.476,1.6971649,1.0594802,9.52504
11.497,1.695117,1.0606835,9.523792
11.517,1.6942438,1.0616987,9.524173
11.537,1.6924025,1.0625843,9.52446
11.557,1.6915658,1.0631758,9.526426
11.578,1.6901743,1.063684,9.528187
11.598,1.6897922,1.0642712,9.530849
11.618,1.6885765,1.0655386,9.532971
11.639,1.6880097,1.0668836,9.533752
11.659,1.6868969,1.0693161,9.534561
11.679,1.6865108,1.0716702,9.536946
11.699,1.6856118,1.073934,9.538466
11.72,1.6857177,1.0753204,9.540315
11.74,1.6857202,1.0777103,9.542851
11.76,1.6859306,1.0791292,9.543868
11.781,1.6852695,1.0812695,9.543424
11.801,1.6858339,1.0831575,9.544291
11.821,1.6858078,1.0843755,9.543522
11.841,1.686711,1.0854968,9.54432
11.862,1.6869265,1.0862964,9.544277
11.882,1.6872194,1.086411,9.544356
11.902,1.6876237,1.0864723,9.54562
11.922,1.6886573,1.0859898,9.547215
11.943,1.6896714,1.0847793,9.547691
11.963,1.6911298,1.0839401,9.54801
11.983
12.004,1.6930714,1.082856,9.547894
12.024,1.6946343,1.0822167,9.547189
12.044,1.6955665,1.0817037,9.544169
12.064,1.6974975,1.0811702,9.5439205
12.085,1.698437,1.0806303,9.540726
12.105,1.7024417,1.0799997,9.541776
12.125,1.702359,1.079765,9.537474
12.145,1.7049019,1.08048,9.536862
12.166,1.7058011,1.0815921,9.53373
12.186,1.7083344,1.0828258,9.530169
12.206,1.7093861,1.0836966,9.527605
12.227,1.710949,1.0850528,9.525886
12.247,1.7119044,1.0857234,9.525117
12.267,1.713169,1.0868579,9.5247135
12.288,1.7143855,1.0888023,9.522586
12.308,1.7155151,1.0902159,9.521262
12.328,1.7169893,1.0922025,9.52014
12.348,1.7180024,1.093811,9.518797
12.369,1.7199312,1.094764,9.52021
12.389,1.720455,1.0960801,9.519733
12.409,1.7229667,1.0982865,9.522761
12.429,1.7232505,1.1007241,9.521665
12.45,1.7246218,1.1029044,9.520967
12.47,1.7242503,1.1045138,9.519391
12.49,1.7251294,1.1065428,9.517816
12.511,1.7256242,1.1071014,9.518654
12.531,1.7265238,1.106775,9.519683
12.551,1.7264342,1.1074669,9.520719
12.571,1.7257773,1.1074868,9.521689
12.592,1.7256278,1.1081758,9.522712
12.612,1.7252816,1.1091502,9.522486
12.632,1.7240794,1.1094251,9.522108
12.652,1.7235656,1.1093631,9.523389
12.673,1.7228416,1.1086643,9.524444
12.693,1.7219564,1.1084245,9.5260515
12.713,1.7206061,1.1087189,9.52713
12.733,1.7201692,1.109637,9.529179
12.754,1.7179061,1.1106089,9.527464
12.774,1.7166848,1.1113404,9.528099
12.794,1.715407,1.1112459,9.529095
12.814,1.7154843,1.1111981,9.530203
12.835,1.7138402,1.1104935,9.528544
12.855,1.7128855,1.109975,9.529897
12.875,1.7129725,1.110489,9.532133
12.896,1.7112908,1.1113499,9.531744
12.916,1.7092133,1.1120406,9.532928
12.936,1.7082051,1.1127808
12.956,1.7053775,1.1126912,9.530773
12.977,1.7038467,1.112231,9.532255
12.997,1.7055365,1.111771,9.537951
13.017,1.7032865,1.1122261,9.535831
13.038,1.7019134,1.1132967,9.534868
13.058,1.7003986,1.114903,9.533083
13.078,1.7006905,1.1164588,9.534715
13.098,1.6978371,1.11674,9.532126
13.119,1.6974815,1.1160865,9.532918
13.139,1.6956775,1.1145737,9.530604
13.159,1.6944437,1.1142286,9.529693
13.179,1.6924111,1.1148391,9.529678
13.2,1.6920059,1.1152753,9.52951
13.22,1.6899861,1.1161108,9.525361
13.24,1.686781,1.1161748,9.52126
13.261,1.6888256,1.1158972,9.528343
13.281,1.6860248,1.115634,9.524641
13.301,1.6832614,1.1150686,9.5217705
13.323,1.6827449,1.1152146,9.521843
13.343,1.682486,1.1158009,9.524862
13.363,1.6790756,1.1164469,9.52211
13.384,1.6782126,1.1163837,9.523912
13.404,1.6766013,1.1156173,9.524584
13.424,1.6756545,1.1147872,9.524007
13.445,1.6738901,1.1125981,9.525454
13.465,1.6725141,1.1106665,9.525836
13.485,1.6704823,1.109367,9.524057
13.505,1.6692784,1.1084019,9.52446
13.526,1.6689771,1.1077693,9.529499
13.546,1.6668922,1.1064253,9.528331
13.566,1.6657435,1.1047769,9.527526
13.586,1.6649183,1.1030785,9.528512
