,TimeStamp,TimeElapsed,Category,Acc-X,Acc-Y,Acc-Z,TimeInterval,Acc-Y-Adjusted,V-btw2,V(t),S-btw2,S(t)
1181,1591401280.37,47.139999866485596,Acceleration,0.139831543,0.137802124,-0.9821166992,0.039999961853027344,-0.7992327159370296,-0.032025703062748254,7.2226558401652525,0.2895464715345684,514.1945407079127
1182,1591401280.41,47.1800000667572,Acceleration,0.1368408203,0.1390228271,-0.9826812744,0.040000200271606445,-0.7977373545823632,-0.03193956132426859,7.190716278840984,0.28826888567471903,514.4828095935874
1183,1591401280.45,47.22000002861023,Acceleration,0.1443939209,0.1371002197,-0.977432251,0.039999961853027344,-0.7952052094143633,-0.03185882089696632,7.158857457944018,0.28699120103930154,514.7698007946267
1184,1591401280.49,47.25999999046326,Acceleration,0.1384735107,0.1387023926,-0.9861755370999999,0.039999961853027344,-0.7944276215543633,-0.031792626299534464,7.127064831644484,0.28571817330942656,515.0555189679361
1185,1591401280.53,47.299999952316284,Acceleration,0.142074585,0.1419219971,-0.9869689940999999,0.039999961853027344,-0.79397901316103,-0.03176810239785564,7.095296729246628,0.28444695994780345,515.3399659278839
1186,1591401280.57,47.33999991416931,Acceleration,0.1382141113,0.1431427002,-0.9886779784999999,0.039999961853027344,-0.7954045909370298,-0.03178764176687475,7.063509087479753,0.2831758462767385,515.6231417741607
1187,1591401280.61,47.37999987602234,Acceleration,0.1427154541,0.1438293457,-0.9847717284999999,0.039999961853027344,-0.7968301687130297,-0.03184466482353327,7.0316644226562195,0.2819032013586202,515.9050449755193
1188,1591401280.65,47.420000076293945,Acceleration,0.1393432617,0.1458587646,-0.9839477539,0.040000200271606445,-0.8004190358596963,-0.03194514403328657,6.9997192786229325,0.2806290790694603,516.1856740545888
1189,1591401280.69,47.46000003814697,Acceleration,0.1428833008,0.1452789307,-0.9845123291,0.039999961853027344,-0.8042371917770297,-0.0320930939463459,6.967626184676587,0.27934664286001765,516.4650206974488
1190,1591401280.74,47.50999999046326,Acceleration,0.1387176514,0.1444702148,-0.9803924561,0.04999995231628418,-0.8072877288516964,-0.04028808459396998,6.927338100082617,0.34737377583721596,516.8123944732861
1191,1591401280.77,47.53999996185303,Acceleration,0.148727417,0.1421508789,-0.978805542,0.029999971389770508,-0.8087930592236963,-0.02424118870290978,6.9030969113797065,0.20745632732597502,517.0198508006121
1192,1591401280.81,47.579999923706055,Acceleration,0.1404724121,0.1431884766,-0.9817047119,0.039999961853027344,-0.8111158538516963,-0.03239814736419734,6.8706987640155095,0.2754756507936008,517.2953264514057
1193,1591401280.85,47.61999988555908,Acceleration,0.1439666748,0.1411590576,-0.9809875487999999,0.039999961853027344,-0.8119831633903631,-0.03246194938668427,6.838236814628825,0.27417845009569136,517.5695049015014
