TimeStamp,TimeElapsed,Category,Acc-X,Acc-Y,Acc-Z
1591401226.02,0,Acceleration,0.1445465088,0.05816650391,-0.9925079346
1591401226.04,0,Acceleration,0.1451873779,0.05863952637,-0.9873657227
1591401226.08,0,Acceleration,0.145111084,0.05754089355,-0.9885406494
1591401226.14,0,Acceleration,0.1474761963,0.05642700195,-0.9900512695
1591401226.16,0,Acceleration,0.1436157227,0.05830383301,-0.9877624512
1591401226.20,0,Acceleration,0.1437225342,0.06088256836,-0.9933319092
1591401226.25,0,Acceleration,0.1453704834,0.0591583252,-0.9912261963
1591401226.28,0,Acceleration,0.1468505859,0.05667114258,-0.9912719727
1591401226.32,0,Acceleration,0.1461181641,0.05690002441,-0.9871063232
1591401226.37,0,Acceleration,0.1472167969,0.05960083008,-0.9889984131
1591401226.40,0,Acceleration,0.1423492432,0.05815124512,-0.9912719727
1591401226.44,0,Acceleration,0.1443939209,0.05787658691,-0.9901275635
1591401226.49,0,Acceleration,0.1435394287,0.05764770508,-0.9954986572
1591401226.52,0,Acceleration,0.1448669434,0.05854797363,-0.9922790527
1591401226.56,0,Acceleration,0.1435699463,0.05667114258,-0.9898071289
1591401226.61,0,Acceleration,0.1452636719,0.05769348145,-0.9912414551
1591401226.64,0,Acceleration,0.1446228027,0.05741882324,-0.9899597168
1591401226.68,0,Acceleration,0.1483764648,0.05767822266,-0.9896697998
1591401226.73,0,Acceleration,0.1461029053,0.05810546875,-0.9908447266
1591401226.76,0,Acceleration,0.1462860107,0.05773925781,-0.9896240234
1591401226.80,0,Acceleration,0.1454315186,0.05879211426,-0.9907073975
1591401226.85,0,Acceleration,0.1439971924,0.05975341797,-0.9888763428
1591401226.88,0,Acceleration,0.1444854736,0.05876159668,-0.9897460938
1591401226.92,0,Acceleration,0.1455078125,0.05729675293,-0.9874267578
1591401226.97,0,Acceleration,0.1498565674,0.05917358398,-0.9961700439
1591401227.00,0,Acceleration,0.1421813965,0.05744934082,-0.9872436523
1591401227.04,0,Acceleration,0.1515350342,0.05914306641,-0.9889678955
1591401227.09,0,Acceleration,0.1442718506,0.05627441406,-0.9868927002
1591401227.12,0,Acceleration,0.1444854736,0.05757141113,-0.991394043
1591401227.16,0,Acceleration,0.1429748535,0.0592956543,-0.9921417236
1591401227.21,0,Acceleration,0.1515350342,0.05902099609,-0.9888916016
1591401227.24,0,Acceleration,0.1346740723,0.05386352539,-0.9926300049
1591401227.28,0,Acceleration,0.1533660889,0.06051635742,-0.9909210205
1591401227.33,0,Acceleration,0.1431732178,0.05796813965,-0.9947357178
1591401227.36,0,Acceleration,0.1461791992,0.05738830566,-0.9888000488
1591401227.40,0,Acceleration,0.1477050781,0.05688476563,-0.9895782471
1591401227.45,0,Acceleration,0.149017334,0.05905151367,-0.9869689941
1591401227.48,0,Acceleration,0.1462402344,0.05648803711,-0.9891204834
1591401227.52,0,Acceleration,0.1447296143,0.05986022949,-0.9930114746
1591401227.57,0,Acceleration,0.1438446045,0.05880737305,-0.9921264648
1591401227.60,0,Acceleration,0.1453552246,0.05947875977,-0.9870758057
1591401227.64,0,Acceleration,0.1443939209,0.05569458008,-0.9883575439
1591401227.69,0,Acceleration,0.1481933594,0.05834960938,-0.9876708984
1591401227.72,0,Acceleration,0.1472473145,0.05825805664,-0.9941101074
1591401227.76,0,Acceleration,0.1502380371,0.05888366699,-0.9937133789
1591401227.81,0,Acceleration,0.1444244385,0.05667114258,-0.9891967773
1591401227.84,0,Acceleration,0.1462249756,0.05630493164,-0.9949798584
1591401227.88,0,Acceleration,0.1488037109,0.05810546875,-0.9875488281
1591401227.93,0,Acceleration,0.1459503174,0.05804443359,-0.9954833984
1591401227.96,0,Acceleration,0.1463012695,0.05825805664,-0.9912261963
1591401228.00,0,Acceleration,0.1472930908,0.05847167969,-0.990737915
1591401228.05,0,Acceleration,0.1457061768,0.05833435059,-0.993057251
1591401228.08,0,Acceleration,0.1491546631,0.05815124512,-0.9883728027
1591401228.12,0,Acceleration,0.1454620361,0.05853271484,-0.9892578125
1591401228.17,0,Acceleration,0.1426696777,0.05924987793,-0.9882202148
1591401228.20,0,Acceleration,0.1482086182,0.05819702148,-0.9906311035
1591401228.24,0,Acceleration,0.1458129883,0.05665588379,-0.9889984131
1591401228.30,0,Acceleration,0.1478729248,0.05850219727,-0.989440918
1591401228.32,0,Acceleration,0.1458282471,0.05703735352,-0.9891204834
