loggingTime,loggingTimeElapsed,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,,,
1591401247.88,21.86,549,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-26.23400879,11.30267334,7.805969238,287.3479919,287.2055664,13.46287632,208602.6573,0.149230957,0.06072998047,-0.9935913086,208602.6199,-0.004333495628,0.02562147379,-0.0411330536,208599.472,0,4.18015,101.2355,,,
1591401247.92,21.90,550,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-26.70471191,11.79943848,7.688110352,287.399292,287.2568665,13.46287632,208602.6972,0.1509857178,0.06336975098,-0.9979705811,208602.6598,-0.003778759157,0.01427267957,-0.04209578782,208599.472,0,4.18015,101.2355,,,
1591401247.97,21.95,551,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-27.6817627,10.82159424,7.832763672,287.4494324,287.3070068,13.46287823,208602.7372,0.1544494629,0.06851196289,-1.00869751,208602.6997,-0.005331382155,0.02327442914,-0.04404735193,208599.472,0,4.18015,101.2355,,,
1591401248.00,21.98,552,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-27.6817627,10.82159424,7.832763672,287.4494324,287.3070068,13.46287823,208602.7771,0.1478729248,0.06774902344,-1.004074097,208602.7397,-0.002086320426,0.0119029982,-0.04012318328,208599.472,0,4.18015,101.2355,,,
1591401248.04,22.02,553,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-29.65112305,8.611877441,8.152679443,287.5032043,287.3607788,13.46288586,208602.817,0.1494293213,0.06796264648,-1.00843811,208602.7796,-0.001543035498,0.01174001303,-0.04002997279,208599.472,0,4.18015,101.2355,,,
1591401248.10,22.07,554,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-32.07678223,7.196411133,9.184936523,287.5556946,287.413269,13.46289444,208602.8569,0.1411743164,0.07093811035,-1.007904053,208602.8195,-0.002985669766,0.01738910936,-0.04119670391,208599.472,0,4.18015,101.2355,,,
1591401248.12,22.10,555,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-35.74169922,6.426116943,10.42218018,287.6102295,287.467804,13.46290684,208602.8968,0.1521606445,0.06753540039,-0.990737915,208602.8594,-0.001373392181,0.00621528551,-0.0409855172,208600.4297,0,3.651686,101.2419,,,
1591401248.16,22.14,556,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-39.49414063,6.251068115,11.61105347,287.6662292,287.5238037,13.46291733,208602.9368,0.1479949951,0.06591796875,-0.9938354492,208602.8993,0.00133158057,0.01128381304,-0.04132799804,208600.4297,0,3.651686,101.2419,,,
1591401248.21,22.19,557,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-42.9654541,8.323577881,12.82397461,287.7202759,287.5778503,13.46292305,208602.9767,0.1583404541,0.06665039063,-0.9810180664,208602.9393,-0.003246393288,0.002069276059,-0.04187314957,208600.4297,0,3.651686,101.2419,,,
1591401248.24,22.22,558,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-42.9654541,8.323577881,12.82397461,287.7202759,287.5778503,13.46292305,208603.0166,0.1488342285,0.07568359375,-0.9858703613,208602.9792,-0.001091363374,-0.001950499136,-0.04043184593,208600.4297,0,3.651686,101.2419,,,
1591401248.28,22.26,559,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-45.93884277,10.03042603,14.30581665,287.7692261,287.6268005,13.46292782,208603.0565,0.1522674561,0.07366943359,-0.9853057861,208603.0191,0.002374740783,0.003289536573,-0.0409620814,208600.4297,0,3.651686,101.2419,,,
1591401248.33,22.31,560,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-48.04821777,12.27075195,15.54202271,287.8151855,287.67276,13.46293354,208603.0964,0.1416320801,0.07611083984,-0.974395752,208603.059,-0.002879942302,-0.0009006810724,-0.03953728825,208600.4297,0,3.651686,101.2419,,,
1591401248.36,22.34,561,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-50.44384766,12.72479248,16.80419922,287.8593445,287.7169189,13.46293831,208603.1363,0.1442565918,0.08212280273,-0.9986572266,208603.0989,-0.001874332782,-0.0003483414766,-0.04186302796,208600.4297,0,3.651686,101.2419,,,
1591401248.40,22.38,562,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-50.44384766,12.72479248,16.80419922,287.8593445,287.7169189,13.46293831,208603.1763,0.1348266602,0.08134460449,-0.9911193848,208603.1388,-0.001210673014,0.006925283931,-0.04129018262,208600.4297,0,3.651686,101.2419,,,
1591401248.46,22.43,563,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-56.43615723,13.27615356,15.77175903,287.9444885,287.802063,13.46294975,208603.2162,0.1375427246,0.08106994629,-1.008239746,208603.1788,-0.000424507889,0.001837847405,-0.04134131595,208600.4297,0,3.651686,101.2419,,,
1591401248.48,22.46,564,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-56.43615723,13.27615356,15.77175903,287.9444885,287.802063,13.46294975,208603.2561,0.09278869629,0.08969116211,-1.004547119,208603.2187,-0.004733502399,-0.001352086896,-0.0384664312,208600.4297,0,3.651686,101.2419,,,
1591401248.52,22.50,565,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401248,-58.88061523,13.7984314,15.62957764,287.9865417,287.8441162,13.46295643,208603.296,0.1226043701,0.08735656738,-0.9769134521,208603.2586,-0.004106327891,-0.0001438106992,-0.04318235815,208600.4297,0,3.651686,101.2419,,,
1591401248.57,22.55,566,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-60.76818848,15.30996704,15.06768799,288.0277405,287.8853149,13.46296215,208603.3359,0.09977722168,0.09251403809,-0.9995880127,208603.2985,-0.005282113794,0.004034422804,-0.04115436226,208600.4297,0,3.651686,101.2419,,,
1591401248.60,22.58,567,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-60.76818848,15.30996704,15.06768799,288.0277405,287.8853149,13.46296215,208603.3758,0.1262359619,0.09442138672,-0.9887084961,208603.3384,-0.00240589981,0.01463699993,-0.0407884419,208600.4297,0,3.651686,101.2419,,,
1591401248.64,22.62,568,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-61.96630859,16.76101685,14.94274902,288.0727234,287.9302979,13.46296787,208603.4158,0.1058807373,0.0955657959,-0.9892425537,208603.3783,-0.003088734113,0.004516188521,-0.04042891413,208600.4297,0,3.651686,101.2419,,,
1591401248.69,22.67,569,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-61.75646973,18.6199646,14.55419922,288.1166382,287.9742126,13.46297455,208603.4557,0.1254577637,0.09341430664,-0.9693908691,208603.4183,-0.0009954896523,0.01516004466,-0.04145956039,208600.4297,0,3.651686,101.2419,,,
1591401248.72,22.70,570,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-61.69836426,18.75643921,14.87164307,288.1608887,288.0184631,13.46298122,208603.4956,0.1081390381,0.0912322998,-0.9672241211,208603.4582,-0.003057575319,0.01579414308,-0.04306571186,208600.4297,0,3.651686,101.2419,,,
1591401248.76,22.74,571,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-60.12512207,19.89035034,15.26028442,288.2077026,288.0652771,13.4629879,208603.5355,0.1170654297,0.08396911621,-0.9690246582,208603.4981,-0.001329716295,0.01440663636,-0.04256743565,208600.4297,0,3.651686,101.2419,,,
1591401248.81,22.79,572,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-58.29675293,21.46704102,15.83615112,288.2540588,288.1116333,13.46299839,208603.5754,0.1284942627,0.08514404297,-0.9695129395,208603.538,-0.004205397796,0.01693717204,-0.04394375533,208600.4297,0,3.651686,101.2419,,,
1591401248.84,22.82,573,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-58.29675293,21.46704102,15.83615112,288.2540588,288.1116333,13.46299839,208603.6154,0.1413726807,0.0757598877,-0.9663085938,208603.5779,-0.005088767968,0.01286360063,-0.04214159399,208600.4297,0,3.651686,101.2419,,,
1591401248.88,22.86,574,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-56.62683105,22.45776367,16.06283569,288.2981873,288.1557617,13.46301079,208603.6553,0.1508636475,0.07591247559,-0.9876403809,208603.6179,-0.002849848708,0.01380609348,-0.04026379809,208600.4297,0,3.651686,101.2419,,,
1591401248.93,22.91,575,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-55.2935791,22.21881104,16.93417358,288.3406677,288.1982422,13.46302223,208603.6952,0.1527252197,0.07235717773,-0.9906005859,208603.6578,-0.004154797643,0.01278636884,-0.04414482415,208600.4297,0,3.651686,101.2419,,,
1591401248.96,22.94,576,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-53.8848877,21.01025391,17.4229126,288.3779297,288.2355042,13.46302986,208603.7351,0.16015625,0.07279968262,-1.001861572,208603.6977,-0.00310471328,0.01480371319,-0.03876204416,208600.4297,0,3.651686,101.2419,,,
1591401249.00,22.98,577,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-53.8848877,21.01025391,17.4229126,288.3779297,288.2355042,13.46302986,208603.775,0.1643066406,0.07104492188,-1.006439209,208603.7376,-0.00181494432,0.01976731233,-0.04001878947,208600.4297,0,3.651686,101.2419,,,
1591401249.05,23.03,578,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-51.82421875,20.32022095,18.62896729,288.4454041,288.3029785,13.46304703,208603.8149,0.1627655029,0.06813049316,-1.014312744,208603.7775,-0.007050186396,0.01070297789,-0.03933568671,208600.4297,0,3.651686,101.2419,,,
1591401249.08,23.06,579,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-51.82421875,20.32022095,18.62896729,288.4454041,288.3029785,13.46304703,208603.8549,0.161819458,0.06912231445,-1.026672363,208603.8174,-0.002006958239,0.01493474096,-0.03948136419,208601.3874,0,2.729516,101.2529,,,
1591401249.12,23.10,580,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-49.72558594,22.00405884,18.4090271,288.4786072,288.3361816,13.46306419,208603.8948,0.1551055908,0.06463623047,-1.026031494,208603.8574,0.0001755023113,0.01301779784,-0.0396059975,208601.3874,0,2.729516,101.2529,,,
1591401249.17,23.15,581,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-47.6484375,22.52520752,18.00106812,288.5110168,288.3685913,13.46308613,208603.9347,0.1444702148,0.07821655273,-1.013717651,208603.8973,-0.00120587938,0.01165532414,-0.04095542431,208601.3874,0,2.729516,101.2529,,,
1591401249.20,23.18,582,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-47.6484375,22.52520752,18.00106812,288.5110168,288.3685913,13.46308613,208603.9746,0.1402893066,0.05807495117,-1.011932373,208603.9372,-0.006153766066,0.008422779851,-0.03683364764,208601.3874,0,2.729516,101.2529,,,
1591401249.24,23.22,583,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-44.87316895,22.63729858,17.38729858,288.5455322,288.4031067,13.46310806,208604.0145,0.1425170898,0.04760742188,-1.004867554,208603.9771,-5.19E-05,-0.005421396811,-0.03983609751,208601.3874,0,2.729516,101.2529,,,
1591401249.29,23.27,584,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-40.97143555,23.60012817,15.86682129,288.5826721,288.4402466,13.46312904,208604.0544,0.1401367188,0.04072570801,-0.9944763184,208604.017,-0.00306556467,0.0168189276,-0.04077779129,208601.3874,0,2.729516,101.2529,,,
1591401249.32,23.29,585,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-37.67504883,23.36801147,14.84317017,288.6213379,288.4789124,13.46314621,208604.0944,0.1364898682,0.03305053711,-0.9905090332,208604.0569,-6.87E-05,0.005071723834,-0.04166222364,208601.3874,0,2.729516,101.2529,,,
1591401249.36,23.33,586,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-33.44470215,23.54660034,13.46060181,288.6613464,288.5189209,13.4631567,208604.1343,0.128036499,0.03524780273,-0.9828643799,208604.0969,-0.0002569950302,0.0008636631537,-0.04056314006,208601.3874,0,2.729516,101.2529,,,
1591401249.41,23.39,587,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-28.71765137,24.12683105,12.49627686,288.7048035,288.5623779,13.46316433,208604.1742,0.1291351318,0.03256225586,-0.9861907959,208604.1368,0.002704706276,0.01030909643,-0.04363562912,208601.3874,0,2.729516,101.2529,,,
1591401249.44,23.41,588,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-28.71765137,24.12683105,12.49627686,288.7048035,288.5623779,13.46316433,208604.2141,0.1209259033,0.0320892334,-0.9772338867,208604.1767,-0.001616006135,-0.00510394806,-0.04060255364,208601.3874,0,2.729516,101.2529,,,
1591401249.48,23.45,589,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-23.71704102,24.94036865,11.62017822,288.7484436,288.6060181,13.46317291,208604.254,0.1291351318,0.02795410156,-0.9770355225,208604.2166,-0.003368099919,-0.004235491157,-0.04267182946,208601.3874,0,2.729516,101.2529,,,
1591401249.53,23.51,590,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401249,-18.82275391,24.05084229,10.70162964,288.7914734,288.6490479,13.46318054,208604.2939,0.1280975342,0.02537536621,-0.983795166,208604.2565,-0.002616555663,-0.00629864214,-0.04419782013,208601.3874,0,2.729516,101.2529,,,
1591401249.56,23.53,591,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,-14.78186035,23.26547241,9.708404541,288.8362732,288.6938477,13.46318913,208604.3339,0.1425933838,0.02136230469,-0.996383667,208604.2964,-0.0002122539445,0.002012817189,-0.04223373905,208601.3874,0,2.729516,101.2529,,,
1591401249.60,23.57,592,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,-14.78186035,23.26547241,9.708404541,288.8362732,288.6938477,13.46318913,208604.3738,0.1432037354,0.0202331543,-0.9949951172,208604.3364,-0.002281263703,0.009109076113,-0.04237781838,208601.3874,0,2.729516,101.2529,,,
1591401249.66,23.63,593,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,-8.674804688,21.76776123,8.265014648,288.9231567,288.7807312,13.46320629,208604.4137,0.1502532959,0.01516723633,-1.012130737,208604.3763,-0.001096423366,0.004468784202,-0.04414535686,208601.3874,0,2.729516,101.2529,,,
1591401249.68,23.65,594,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,-8.674804688,21.76776123,8.265014648,288.9231567,288.7807312,13.46320629,208604.4536,0.1504669189,0.01530456543,-1.008346558,208604.4162,-0.001799497986,-0.001852761139,-0.0422619693,208601.3874,0,2.729516,101.2529,,,
1591401249.72,23.69,595,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,-6.289916992,20.40936279,7.668518066,290.5940857,290.4516602,13.46299076,208604.4935,0.1508026123,0.01390075684,-1.024749756,208604.4561,-0.002550775651,0.0207968913,-0.04096660763,208601.3874,0,2.729516,101.2529,,,
1591401249.77,23.75,596,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,-5.092407227,18.17340088,7.191040039,294.483551,294.3411255,13.46244335,208604.5335,0.1457977295,0.01954650879,-1.026092529,208604.496,0.0001901497017,0.006735134404,-0.04024355859,208601.3874,0,2.729516,101.2529,,,
1591401249.80,23.77,597,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,-5.092407227,18.17340088,7.191040039,294.483551,294.3411255,13.46244335,208604.5734,0.1433563232,0.01683044434,-1.02935791,208604.536,0.003469832474,0.01585486345,-0.04207661375,208601.3874,0,2.729516,101.2529,,,
1591401249.84,23.81,598,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,-0.2282714844,19.99789429,6.334014893,297.7423401,297.5999146,13.46190548,208604.6133,0.1400909424,0.0149230957,-1.025665283,208604.5759,0.001225054148,0.01131683681,-0.03862062842,208601.3874,0,2.729516,101.2529,,,
1591401249.89,23.87,599,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,5.000732422,20.14819336,5.311096191,300.0502625,299.9078369,13.46137333,208604.6532,0.1450500488,0.01304626465,-1.015853882,208604.6158,-0.0004143878759,0.01559227519,-0.03774551302,208601.3874,0,2.729516,101.2529,,,
1591401249.92,23.89,600,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,7.445556641,16.00146484,4.545623779,301.5677185,301.425293,13.46084595,208604.6931,0.1176452637,0.00617980957,-1.015655518,208604.6557,0.001495098579,0.01474938542,-0.04009548947,208601.3874,0,2.729516,101.2529,,,
1591401249.96,23.93,601,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,9.79309082,13.55465698,3.832763672,302.20401,302.0615845,13.46031761,208604.733,0.1274871826,0.003646850586,-0.9967651367,208604.6956,0.004633101169,0.01457148604,-0.04075089097,208601.3874,0,2.729516,101.2529,,,
1591401250.01,23.99,602,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,14.10717773,13.80603027,3.476165771,302.2758179,302.1333923,13.45978832,208604.773,0.1089630127,0.003479003906,-1.010284424,208604.7355,0.0002077265672,0.01184227876,-0.04011599347,208601.3874,0,2.729516,101.2529,,,
1591401250.04,24.01,603,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,14.10717773,13.80603027,3.476165771,302.2758179,302.1333923,13.45978832,208604.8129,0.1190795898,0.001754760742,-0.9922637939,208604.7755,0.002873018151,0.009662481025,-0.03982943669,208602.3451,0,1.413641,101.2687,,,
1591401250.08,24.06,604,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,15.01940918,9.668518066,3.639190674,302.3286743,302.1862488,13.45925713,208604.8528,0.1097412109,-0.002502441406,-0.9776306152,208604.8154,0.005519933999,0.01235520281,-0.04081374407,208602.3451,0,1.413641,101.2687,,,
1591401250.13,24.11,605,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,14.88781738,7.548400879,4.342559814,302.3650208,302.2225952,13.45872402,208604.8927,0.1240234375,0.0001983642578,-0.9764404297,208604.8553,0.004333495628,0.009780725464,-0.04311364889,208602.3451,0,1.413641,101.2687,,,
1591401250.16,24.13,606,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,13.86865234,5.129302979,4.580688477,302.3908081,302.2483826,13.45829964,208604.9326,0.124420166,0.00325012207,-0.9720458984,208604.8952,0.003821902443,0.0154479323,-0.04052691907,208602.3451,0,1.413641,101.2687,,,
1591401250.19,24.17,607,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,13.86865234,5.129302979,4.580688477,302.3908081,302.2483826,13.45829964,208604.9725,0.1279602051,0.001983642578,-0.9809112549,208604.9351,0.001535578631,0.02191675082,-0.04122786224,208602.3451,0,1.413641,101.2687,,,
1591401250.25,24.23,608,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,11.29577637,3.635925293,4.948120117,302.4837341,302.3413086,13.45832253,208605.0125,0.1422729492,0.002090454102,-0.9910888672,208604.975,0.001344630029,0.01662771218,-0.04538212717,208602.3451,0,1.413641,101.2687,,,
1591401250.27,24.25,609,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,11.29577637,3.635925293,4.948120117,302.4837341,302.3413086,13.45832253,208605.0524,0.1391448975,0.001449584961,-0.9959259033,208605.015,-0.000231162383,0.01471023634,-0.04247502238,208602.3451,0,1.413641,101.2687,,,
1591401250.31,24.29,610,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,10.93444824,3.714996338,4.291503906,302.5330505,302.390625,13.45833015,208605.0923,0.1474151611,0.00602722168,-1.017929077,208605.0549,0.003575826297,0.01345588733,-0.04316584766,208602.3451,0,1.413641,101.2687,,,
1591401250.37,24.35,611,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,10.58605957,2.662872314,3.91784668,302.5808716,302.438446,13.45833874,208605.1322,0.1469726563,0.009231567383,-1.029693604,208605.0948,0.0004127899592,0.009603625163,-0.04489796609,208602.3451,0,1.413641,101.2687,,,
1591401250.39,24.37,612,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,10.58605957,2.662872314,3.91784668,302.5808716,302.438446,13.45833874,208605.1721,0.1608428955,0.01399230957,-1.038986206,208605.1347,0.004786232952,0.009384979494,-0.04204412177,208602.3451,0,1.413641,101.2687,,,
1591401250.43,24.41,613,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,10.82250977,1.799743652,3.200561523,302.628479,302.4860535,13.4583559,208605.2121,0.1496429443,0.01432800293,-1.046035767,208605.1746,0.002810167614,0.01177063957,-0.0415138863,208602.3451,0,1.413641,101.2687,,,
1591401250.50,24.47,614,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,11.13439941,1.0105896,2.443786621,302.6744385,302.5320129,13.45838165,208605.252,0.1572113037,0.01554870605,-1.039779663,208605.2146,0.0006844323943,-0.003635214875,-0.04412511736,208602.3451,0,1.413641,101.2687,,,
1591401250.51,24.49,615,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401250,10.27844238,0.4285888672,2.1824646,302.71875,302.5763245,13.45841026,208605.2919,0.1507568359,0.01623535156,-1.046203613,208605.2545,0.005294364411,0.003416036721,-0.04018630087,208602.3451,0,1.413641,101.2687,,,
1591401250.55,24.53,616,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,9.035522461,0.179473877,1.720977783,302.7648926,302.622467,13.45844078,208605.3318,0.1575775146,0.007293701172,-1.031539917,208605.2944,0.004261324182,0.004749481566,-0.04264386743,208602.3451,0,1.413641,101.2687,,,
1591401250.61,24.59,617,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,8.849365234,2.317382813,1.342254639,302.8078003,302.6653748,13.45847034,208605.3717,0.1502838135,0.004119873047,-1.011871338,208605.3343,0.002167546889,-0.002481000964,-0.04531634971,208602.3451,0,1.413641,101.2687,,,
1591401250.63,24.61,618,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,8.849365234,2.317382813,1.342254639,302.8078003,302.6653748,13.45847034,208605.4116,0.1499176025,0.001388549805,-1.004547119,208605.3742,0.005653092172,0.0008862999966,-0.04025447741,208602.3451,0,1.413641,101.2687,,,
1591401250.67,24.65,619,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,7.884765625,2.249938965,1.241729736,302.8498535,302.707428,13.458498,208605.4516,0.1413269043,-0.0001220703125,-0.9956512451,208605.4141,0.007205182221,0.002668487374,-0.03958309442,208602.3451,0,1.413641,101.2687,,,
1591401250.71,24.69,620,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,6.620727539,3.750823975,1.611022949,302.8891907,302.7467651,13.45851803,208605.4915,0.120300293,0.002258300781,-0.9884490967,208605.4541,0.006189718843,0.004927646834,-0.03974182159,208602.3451,0,1.413641,101.2687,,,
1591401250.75,24.73,621,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,6.060424805,6.136016846,1.995605469,302.9309998,302.7885742,13.45853043,208605.5314,0.1129760742,6.10E-05,-0.9722595215,208605.494,0.00714845676,0.005327919964,-0.04069709405,208602.3451,0,1.413641,101.2687,,,
1591401250.79,24.77,622,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,6.060424805,6.136016846,1.995605469,302.9309998,302.7885742,13.45853043,208605.5713,0.09628295898,0.0008239746094,-0.9802856445,208605.5339,0.005790244788,0.00755379023,-0.04356665164,208602.3451,0,1.413641,101.2687,,,
1591401250.83,24.81,623,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,6.312744141,7.780212402,1.943084717,302.974823,302.8323975,13.45853901,208605.6112,0.1066894531,0.006332397461,-0.9777069092,208605.5738,0.006535663735,0.008185758255,-0.0417210795,208602.3451,0,1.413641,101.2687,,,
1591401250.87,24.85,624,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,8.235839844,9.042572021,1.289611816,303.0198669,302.8774414,13.45854855,208605.6511,0.09838867188,0.006332397461,-0.9853973389,208605.6137,0.002455967246,0.00595376268,-0.04138392583,208602.3451,0,1.413641,101.2687,,,
1591401250.91,24.89,625,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,10.99536133,8.805480957,0.954498291,303.0722656,302.9298401,13.4585638,208605.6911,0.1135864258,0.005752563477,-0.9975128174,208605.6536,0.001948368619,0.01211179048,-0.04423004389,208602.3451,0,1.413641,101.2687,,,
1591401250.95,24.93,626,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,12.66772461,7.150146484,0.2910766602,303.1252136,302.9827881,13.45857334,208605.731,0.1089935303,0.007278442383,-0.9985351563,208605.6936,0.001112935017,0.007335410919,-0.04606469721,208602.3451,0,1.413641,101.2687,,,
1591401250.99,24.97,627,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,12.66772461,7.150146484,0.2910766602,303.1252136,302.9827881,13.45857334,208605.7709,0.1319885254,0.003890991211,-1.023681641,208605.7335,0.00314226374,0.01629215479,-0.04469290376,208603.3028,0,0.3884211,101.2811,,,
1591401251.03,25.01,628,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,13.18225098,5.936584473,-0.1380004883,303.1791687,303.0367432,13.45858097,208605.8108,0.1395721436,0.004135131836,-1.010482788,208605.7734,0.003357979702,0.01769590564,-0.04466866702,208603.3028,0,0.3884211,101.2811,,,
1591401251.07,25.05,629,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,11.93774414,4.95904541,-0.1846923828,303.2316589,303.0892334,13.45859051,208605.8507,0.1546630859,0.003021240234,-1.031982422,208605.8133,0.006152967457,0.01236558985,-0.0487675406,208603.3028,0,0.3884211,101.2811,,,
1591401251.11,25.09,630,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,12.01928711,6.690032959,-0.2749023438,303.2800293,303.1376038,13.45860958,208605.8906,0.16015625,0.006103515625,-1.037338257,208605.8532,0.003956391942,0.01524127088,-0.04399248958,208603.3028,0,0.3884211,101.2811,,,
1591401251.15,25.13,631,1591401220,1.301263484,103.835952,17.39661,12.20711708,7000.092435,1591401251,11.54699707,7.506835938,-0.1896057129,303.3291321,303.1867065,13.45863438,208605.9306,0.1663665771,0.002670288086,-1.032073975,208605.8931,0.006143379956,0.01895664632,-0.04560903087,208603.3028,0,0.3884211,101.2811,,,
