TimeStamp,TimeElapsed,Category,Acc-X,Acc-Y,Acc-Z
0.004,0,Acceleration,-1.587967,0.034619942,9.509602
0.024,0,Acceleration,-1.588441,0.034494776,9.506969
0.045,0,Acceleration,-1.5877602,0.034807127,9.50868
0.065,0,Acceleration,-1.5876719,0.034671605,9.508228
0.085,0,Acceleration,-1.587472,0.03503809,9.508874
0.105,0,Acceleration,-1.5876768,0.03525751,9.508979
0.126,0,Acceleration,-1.5875996,0.03565289,9.509454
0.146,0,Acceleration,-1.5876341,0.03589345,9.509884
0.166,0,Acceleration,-1.5869288,0.035870593,9.510585
0.186,0,Acceleration,-1.5869538,0.03563884,9.510846
0.207,0,Acceleration,-1.5868882,0.035213493,9.510533
0.227,0,Acceleration,-1.5866234,0.035409432,9.510904
0.247,0,Acceleration,-1.5865977,0.03519929,9.510415
0.268,0,Acceleration,-1.5859096,0.03540549,9.509646
0.288,0,Acceleration,-1.5857203,0.035064228,9.509474
0.308,0,Acceleration,-1.5853189,0.03522615,9.508526
0.328,0,Acceleration,-1.5851988,0.034953147,9.50906
0.348,0,Acceleration,-1.5850719,0.035250157,9.508662
0.369,0,Acceleration,-1.5847378,0.03502244,9.508693
0.389,0,Acceleration,-1.5846598,0.03547212,9.50849
0.411,0,Acceleration,-1.5848045,0.035102796,9.509424
0.431,0,Acceleration,-1.584858,0.035299037,9.510392
0.451,0,Acceleration,-1.585034,0.035118375,9.510623
0.471,0,Acceleration,-1.5853432,0.035874486,9.510944
0.492,0,Acceleration,-1.5851988,0.03525727,9.511911
0.512,0,Acceleration,-1.5856265,0.03503158,9.51131
0.532,0,Acceleration,-1.5847675,0.03465181,9.51163
0.553,0,Acceleration,-1.5850501,0.034711458,9.511499
0.573,0,Acceleration,-1.5850644,0.034668487,9.510635
0.593,0,Acceleration,-1.5851501,0.035031427,9.511069
0.613,0,Acceleration,-1.5855334,0.035213266,9.51126
0.634,0,Acceleration,-1.584953,0.035372533,9.510647
0.654,0,Acceleration,-1.5844393,0.03574306,9.511026
0.674,0,Acceleration,-1.585007,0.035258926,9.511412
0.695,0,Acceleration,-1.5853345,0.03538688,9.510838
0.715,0,Acceleration,-1.5858084,0.035491563,9.511633
0.735,0,Acceleration,-1.5853997,0.035029095,9.510815
0.756,0,Acceleration,-1.586144,0.034375403,9.512386
0.776,0,Acceleration,-1.5866908,0.034916434,9.512322
0.796,0,Acceleration,-1.5868312,0.03521527,9.512104
0.816,0,Acceleration,-1.5874956,0.035390455,9.512219
0.837,0,Acceleration,-1.5877368,0.03579846,9.512387
0.857,0,Acceleration,-1.5875119,0.03629256,9.511329
0.877,0,Acceleration,-1.5874441,0.03571429,9.5114355
0.897,0,Acceleration,-1.5878079,0.035281286,9.510943
0.918,0,Acceleration,-1.5880538,0.03552892,9.511301
0.938,0,Acceleration,-1.5880258,0.03520491,9.510282
0.958,0,Acceleration,-1.588213,0.035396162,9.510573
0.979,0,Acceleration,-1.5883775,0.035371073,9.509964
0.999,0,Acceleration,-1.5883559,0.034518585,9.5100565
1.019,0,Acceleration,-1.5884489,0.03448748,9.509649
1.039,0,Acceleration,-1.5888739,0.035290368,9.510964
1.06,0,Acceleration,-1.5884659,0.035254307,9.510134
